20.0000,8.5520
20.0000,6.5197
20.0000,5.8715
20.0000,5.4065
20.0000,5.0252
20.0000,4.6947
20.0000,4.2417
20.0000,3.9907
20.0000,3.4632
20.0000,2.9858
20.0000,1.0723
20.7322,0.0000
22.6197,0.0000
24.2799,0.0000
24.9461,0.0000
24.7997,0.0000
22.6734,0.0000
21.4454,0.0000
20.5019,0.0000
20.0000,0.0768
20.0000,0.3489
20.0000,0.5770
20.0000,0.7609
20.0000,1.1000
20.0000,1.3050
20.0000,1.5167
20.0000,1.7248
20.0000,1.8686
20.0000,2.0337
20.0000,2.1897
20.0000,2.3095
20.0000,2.3915
20.0000,2.4537
20.0000,2.4725
20.0000,2.4831
20.0000,2.5491
20.0000,2.6322
20.0000,2.6817
20.0000,2.7445
20.0000,2.8761
20.0000,3.0265
20.0000,3.1307
20.0000,3.1928
20.0000,3.2683
20.0000,3.3168
20.0000,3.3880
20.0000,3.4540
20.0000,3.4690
20.0000,3.5246
20.0000,3.5314
20.0000,3.5555
20.0000,3.6022
20.0000,3.6554
20.0000,3.7153
20.0000,3.7371
20.0000,3.7506
20.0000,3.6089
20.0000,3.5784
20.0000,3.5477
20.0000,1.3019
20.0000,0.4733
20.0000,0.9599
20.0000,1.0751
20.0000,0.9909
20.0000,2.0027
20.0000,2.4487
20.0000,2.7112
20.0000,2.8852
20.0000,2.9747
20.0000,3.0889
20.0000,3.1890
20.0000,3.3572
20.0000,3.5028
20.0000,3.6453
20.0000,3.6746
20.0000,3.7354
20.0000,3.7917
20.0000,3.8420
20.0000,3.8860
20.0000,3.9190
20.0000,3.2083
20.0000,2.3158
20.0000,0.7827
20.2498,0.0000
21.5693,0.0000
22.7824,0.0000
23.0094,0.0000
22.2451,0.0000
20.0000,0.1559
20.0000,1.1497
20.0000,1.5654
20.0000,1.8381
20.0000,2.1054
20.0000,2.2857
20.0000,2.4403
20.0000,2.5967
20.0000,2.6799
20.0000,2.8179
20.0000,2.8156
20.0000,2.1601
20.0000,2.6426
20.0000,2.5900
20.0000,2.7038
20.0000,2.4408
20.0000,1.1776
20.1135,0.0000
21.9689,0.0000
23.7534,0.0000
25.6906,0.0000
27.0000,0.1244
27.0000,0.3147
27.0000,0.0785
25.0281,0.0000
23.3897,0.0000
22.4800,0.0000
21.7741,0.0000
20.9393,0.0000
20.3931,0.0000
20.0000,0.1188
20.0000,0.3584
20.0000,0.6171
20.0000,0.8039
20.0000,0.8068
20.0000,0.8731
20.0000,1.1656
20.0000,1.2566
20.0000,1.3851
20.0000,1.4387
20.0000,0.1356
21.9642,0.0000
24.4102,0.0000
26.6577,0.0000
27.0000,0.9760
27.0000,1.4968
27.0000,1.5779
27.0000,1.0759
26.6511,0.0000
25.5712,0.0000
24.5779,0.0000
23.9367,0.0000
23.4070,0.0000
22.6109,0.0000
22.1060,0.0000
21.8905,0.0000
21.1405,0.0000
20.4980,0.0000
20.0000,0.0455
20.0000,0.3884
20.0000,0.5643
20.0000,0.7374
20.0000,0.8894
20.0000,0.9356
20.3949,0.0000
22.7247,0.0000
25.2008,0.0000
27.0000,0.1850
27.0000,1.0685
27.0000,1.5808
27.0000,1.6358
27.0000,1.2472
27.0000,0.0508
25.7548,0.0000
24.7595,0.0000
23.9157,0.0000
23.1223,0.0000
22.3507,0.0000
21.6816,0.0000
20.9938,0.0000
20.3677,0.0000
20.0000,0.1157
20.0000,0.4117
20.0000,0.5763
20.0000,0.7030
20.0000,0.8898
20.0000,1.0561
20.0000,1.1244
20.0000,0.1582
21.7248,0.0000
24.0649,0.0000
26.4271,0.0000
27.0000,0.6739
27.0000,1.2352
27.0000,1.4325
27.0000,1.0540
26.8451,0.0000
25.5485,0.0000
24.5175,0.0000
23.6761,0.0000
22.8500,0.0000
22.0718,0.0000
21.3044,0.0000
20.6427,0.0000
20.0000,0.0212
20.0000,0.3096
20.0000,0.5732
20.0000,0.7276
20.0000,0.9018
20.0000,1.0569
20.0000,1.1414
20.0000,1.2351
20.0920,0.0000
22.4080,0.0000
24.8275,0.0000
27.0000,0.0662
27.0000,1.0823
27.0000,1.5342
27.0000,1.7079
27.0000,1.2459
27.0000,0.0804
25.8684,0.0000
24.9250,0.0000
24.1908,0.0000
23.4682,0.0000
22.8025,0.0000
22.2124,0.0000
21.6505,0.0000
21.3748,0.0000
20.9463,0.0000
20.6586,0.0000
20.2805,0.0000
20.0000,0.1308
20.0000,0.3789
20.0000,0.5336
20.0000,0.5989
20.9480,0.0000
23.0606,0.0000
25.4765,0.0000
27.0000,0.4629
27.0000,1.3953
27.0000,1.7927
27.0000,1.9797
27.0000,1.4427
27.0000,0.3931
26.2725,0.0000
25.3507,0.0000
24.6225,0.0000
23.9061,0.0000
23.1955,0.0000
22.5915,0.0000
22.0219,0.0000
21.4801,0.0000
20.9563,0.0000
20.3474,0.0000
20.0299,0.0000
20.0000,0.1428
20.0000,0.3115
20.0000,0.4303
20.0000,0.5380
20.0000,0.4060
20.0000,0.3170
20.0000,0.1618
23.6063,0.0000
26.4712,0.0000
27.0000,0.6563
27.0000,1.0089
27.0000,0.8779
26.4990,0.0000
25.0584,0.0000
24.1626,0.0000
23.4925,0.0000
22.7373,0.0000
22.0621,0.0000
21.3859,0.0000
20.8756,0.0000
20.4197,0.0000
20.0000,0.0599
20.0000,0.3296
20.0000,0.5188
20.0000,0.6827
20.0000,0.8265
20.0000,1.0317
20.0000,1.0480
20.4312,0.0000
22.6273,0.0000
25.1916,0.0000
27.0000,0.2163
27.0000,1.2383
27.0000,1.7149
27.0000,1.8898
27.0000,1.5770
27.0000,0.4841
26.2602,0.0000
25.2918,0.0000
24.5432,0.0000
23.8563,0.0000
23.1516,0.0000
22.4925,0.0000
21.9023,0.0000
21.4533,0.0000
20.9518,0.0000
20.5021,0.0000
20.0326,0.0000
20.0000,0.2209
20.0000,0.4054
20.0000,0.5843
20.0000,0.6718
20.9943,0.0000
23.3410,0.0000
25.7811,0.0000
27.0000,0.6363
27.0000,1.6475
27.0000,2.2181
27.0000,2.3288
27.0000,1.9144
27.0000,0.6646
27.0000,0.0130
26.3508,0.0000
25.5953,0.0000
24.8734,0.0000
24.2603,0.0000
23.7983,0.0000
23.4829,0.0000
22.8091,0.0000
22.1988,0.0000
21.5859,0.0000
21.0698,0.0000
20.5231,0.0000
20.0313,0.0000
20.0000,0.2822
20.0000,0.4562
20.0000,0.4843
20.0000,0.4485
20.0000,0.3909
20.0000,0.0334
21.4007,0.0000
21.0582,0.0000
20.6455,0.0000
20.1181,0.0000
20.0000,0.4032
20.0000,0.6931
20.0000,0.9076
20.0000,1.1516
20.0000,1.3661
20.0000,1.5128
20.0000,1.6208
20.0000,1.7147
20.0000,1.7975
20.0000,1.8716
20.0000,1.9673
20.0000,2.0639
20.0000,2.2117
20.0000,2.3625
20.0000,2.4281
20.0000,2.5384
20.0000,1.2848
20.0000,0.0845
21.8174,0.0000
23.7169,0.0000
25.3133,0.0000
26.4597,0.0000
26.8453,0.0000
26.3492,0.0000
24.3583,0.0000
22.5287,0.0000
21.3138,0.0000
20.1331,0.0000
20.0000,0.3721
20.0000,0.6778
20.0000,0.9497
20.0000,1.1612
20.0000,1.3325
20.0000,1.5061
20.0000,1.7156
20.0000,1.8863
20.0000,1.9659
20.0000,2.0439
20.0000,2.1368
20.0000,2.0408
20.0000,1.2599
20.0000,0.2110
21.4498,0.0000
22.9917,0.0000
24.8436,0.0000
26.2857,0.0000
26.9101,0.0000
25.6665,0.0000
24.0686,0.0000
23.1287,0.0000
22.6176,0.0000
22.1831,0.0000
21.8329,0.0000
21.3286,0.0000
20.9568,0.0000
20.1610,0.0000
20.0000,0.2611
20.0000,0.4647
20.0000,0.6831
20.0000,0.8348
20.0000,1.0204
20.0000,1.1709
20.0000,1.2486
20.0000,1.3320
20.0000,0.2584
21.5716,0.0000
23.7716,0.0000
25.8580,0.0000
27.0000,0.3381
27.0000,0.9486
27.0000,0.9913
27.0000,0.6180
26.3872,0.0000
24.8850,0.0000
23.8744,0.0000
23.2344,0.0000
22.5095,0.0000
21.8830,0.0000
21.2324,0.0000
20.7525,0.0000
20.7621,0.0000
20.6527,0.0000
20.4273,0.0000
20.0723,0.0000
20.0000,0.3410
20.0000,0.5330
20.0000,0.6649
20.0000,0.5285
20.6335,0.0000
23.1005,0.0000
25.5481,0.0000
27.0000,0.4265
27.0000,1.2184
27.0000,1.7375
27.0000,1.9062
27.0000,1.5991
27.0000,0.5870
25.9931,0.0000
24.9562,0.0000
24.3066,0.0000
23.6743,0.0000
23.0860,0.0000
22.5069,0.0000
21.8437,0.0000
21.2656,0.0000
20.7165,0.0000
20.2339,0.0000
20.0000,0.1633
20.0000,0.3899
20.0000,0.5717
20.0000,0.6940
20.0000,0.8393
20.0000,0.8095
20.0000,0.6782
20.0000,0.6092
20.0000,0.6662
20.0000,0.8881
20.0000,0.9973
20.0000,1.0965
20.0000,1.2029
20.0000,1.3257
20.0000,1.4315
20.0000,1.5043
20.0000,1.6186
20.0000,1.6793
20.0000,1.7015
20.0000,1.7969
20.0000,1.8425
20.0000,1.9108
20.0000,1.9498
20.0000,2.0081
20.0000,2.0715
20.0000,2.1044
20.0000,2.3266
20.0000,2.4648
20.0000,2.5320
20.0000,2.5874
20.0000,2.5037
20.0000,2.3917
20.0000,2.2686
20.0000,2.1990
20.0000,1.9816
20.0000,2.2715
20.0000,2.4107
20.0000,2.5413
20.0000,2.6738
20.0000,2.7049
20.0000,2.8038
20.0000,2.8502
20.0000,2.9742
20.0000,3.1077
20.0000,3.2175
20.0000,3.2376
20.0000,3.2515
20.0000,3.3692
20.0000,3.4413
20.0000,3.5068
20.0000,3.5738
20.0000,3.6395
20.0000,3.5634
20.0000,2.2876
20.0000,1.0839
20.0000,0.0418
21.6169,0.0000
23.2715,0.0000
24.5872,0.0000
25.2859,0.0000
25.0043,0.0000
23.5629,0.0000
21.3895,0.0000
20.1320,0.0000
20.0000,0.2947
20.0000,0.7659
20.0000,1.0372
20.0000,1.3418
20.0000,1.3852
20.0000,1.4875
20.0000,1.6755
20.0000,1.7767
20.0000,1.8308
20.0000,1.7817
20.0000,1.9538
20.0000,1.9129
20.0000,1.8782
20.0000,0.5494
21.1463,0.0000
22.9592,0.0000
24.9334,0.0000
26.6990,0.0000
27.0000,0.4634
27.0000,0.6808
27.0000,0.4562
26.4176,0.0000
24.8360,0.0000
23.9255,0.0000
22.9705,0.0000
22.1169,0.0000
21.2276,0.0000
20.5252,0.0000
20.0000,0.0134
20.0000,0.3671
20.0000,0.6053
20.0000,0.7003
20.0000,0.8909
20.0000,0.9885
20.0000,1.1443
20.0000,1.2615
20.0000,1.1666
20.0332,0.0000
22.0998,0.0000
24.4196,0.0000
26.5598,0.0000
27.0000,0.8230
27.0000,1.2417
27.0000,1.2702
27.0000,0.6941
26.6829,0.0000
25.5757,0.0000
24.7437,0.0000
23.9779,0.0000
23.1706,0.0000
22.5545,0.0000
21.9263,0.0000
21.3668,0.0000
20.7293,0.0000
20.2812,0.0000
20.0000,0.1593
20.0000,0.3927
20.0000,0.5789
20.0000,0.6572
20.0000,0.7348
20.0000,0.7477
20.9632,0.0000
23.2515,0.0000
25.5965,0.0000
27.0000,0.3450
27.0000,1.3260
27.0000,1.8934
27.0000,2.1476
27.0000,1.8516
27.0000,0.9767
27.0000,0.2206
26.6683,0.0000
26.2070,0.0000
25.5758,0.0000
24.7415,0.0000
24.0809,0.0000
23.5460,0.0000
22.8873,0.0000
22.4108,0.0000
21.8730,0.0000
21.4422,0.0000
20.9932,0.0000
20.4973,0.0000
20.0019,0.0000
20.0000,0.1303
21.9550,0.0000
24.5666,0.0000
27.0000,0.0980
27.0000,1.2489
27.0000,1.9160
27.0000,2.1621
27.0000,2.1703
27.0000,1.5738
27.0000,0.7686
26.9015,0.0000
26.1370,0.0000
25.4000,0.0000
24.7932,0.0000
24.1314,0.0000
23.5211,0.0000
23.0216,0.0000
22.4071,0.0000
21.8309,0.0000
21.3690,0.0000
20.8465,0.0000
20.3619,0.0000
20.0000,0.0795
20.0000,0.3053
20.0000,0.4951
20.0000,0.6282
20.0000,0.7101
20.0000,0.7517
20.0000,0.7789
20.0000,0.8075
21.3168,0.0000
23.0564,0.0000
23.0208,0.0000
21.9649,0.0000
20.3422,0.0000
20.0000,0.2957
20.0000,0.6807
20.0000,0.9510
20.0000,1.1559
20.0000,1.3128
20.0000,1.4785
20.0000,1.6024
20.0000,1.7652
20.0000,1.8154
20.0000,1.8694
20.0000,1.9695
20.0000,2.0372
20.0000,1.9847
20.0000,1.9131
20.0000,0.6710
21.1148,0.0000
22.5729,0.0000
22.9556,0.0000
23.4854,0.0000
22.8612,0.0000
22.3880,0.0000
23.0371,0.0000
22.7021,0.0000
21.2564,0.0000
20.3643,0.0000
20.0000,0.2099
20.0000,0.4948
20.0000,0.7116
20.0000,0.9060
20.0000,0.9944
20.0000,0.8897
20.0000,1.0785
20.0000,1.0895
20.0000,1.2905
20.0000,1.3948
20.0000,1.2202
20.0000,1.1587
20.0000,1.3464
20.0000,0.1423
21.9892,0.0000
24.5597,0.0000
26.8195,0.0000
27.0000,0.9004
27.0000,1.4748
27.0000,1.6011
27.0000,1.2438
26.9470,0.0000
26.0092,0.0000
25.1806,0.0000
24.4938,0.0000
23.8991,0.0000
23.3249,0.0000
22.7168,0.0000
22.0506,0.0000
21.5095,0.0000
20.8383,0.0000
20.1283,0.0000
20.0000,0.2550
20.0000,0.4913
20.0000,0.8059
20.0000,0.9887
20.0000,1.0685
20.0000,0.0347
21.9744,0.0000
24.1698,0.0000
26.2613,0.0000
27.0000,0.4948
27.0000,0.9932
27.0000,1.0750
27.0000,0.7658
26.9577,0.0000
25.0024,0.0000
23.7780,0.0000
22.9439,0.0000
22.3981,0.0000
21.5602,0.0000
20.7642,0.0000
20.0000,0.0455
20.0000,0.4297
20.0000,0.6979
20.0000,1.0123
20.0000,1.1403
20.0000,1.3414
20.0000,1.4743
20.0000,1.6396
20.0000,1.7047
20.0000,0.6978
20.8121,0.0000
22.6847,0.0000
24.4525,0.0000
25.9931,0.0000
27.0000,0.0293
26.5204,0.0000
25.1141,0.0000
23.4987,0.0000
22.3686,0.0000
21.5747,0.0000
20.8402,0.0000
20.1991,0.0000
20.0000,0.2085
20.0000,0.5464
20.0000,0.7663
20.0000,0.9554
20.0000,1.1207
20.0000,1.2907
20.0000,1.4532
20.0000,1.5992
20.0000,1.7384
20.0000,1.8403
20.0000,1.9330
20.0000,1.8662
20.0000,0.4193
21.1505,0.0000
22.8558,0.0000
24.4000,0.0000
25.2903,0.0000
24.0747,0.0000
24.3830,0.0000
23.2469,0.0000
21.4407,0.0000
20.4030,0.0000
20.0000,0.3533
20.0000,0.7560
20.0000,1.0184
20.0000,1.1882
20.0000,1.2973
20.0000,1.3641
20.0000,1.4537
20.0000,1.5486
20.0000,1.6507
20.0000,1.7625
20.0000,1.8893
20.0000,1.9679
20.0000,1.9280
20.0000,0.7055
20.8858,0.0000
23.1276,0.0000
25.3526,0.0000
27.0000,0.1820
27.0000,0.9735
27.0000,1.1952
27.0000,0.9711
27.0000,0.3246
25.7503,0.0000
24.5766,0.0000
23.5084,0.0000
22.7092,0.0000
21.9566,0.0000
21.2267,0.0000
20.5522,0.0000
20.0000,0.0518
20.0000,0.3803
20.0000,0.6303
20.0000,0.8501
20.0000,1.0560
20.0000,1.1611
20.0000,1.2431
20.0000,1.1675
20.0174,0.0000
22.1786,0.0000
24.6209,0.0000
26.8807,0.0000
27.0000,0.9717
27.0000,1.5826
27.0000,1.7163
27.0000,1.4107
27.0000,0.6810
26.4531,0.0000
25.4709,0.0000
24.5488,0.0000
23.7591,0.0000
22.9901,0.0000
22.2143,0.0000
21.5344,0.0000
20.8827,0.0000
20.2286,0.0000
20.0000,0.2073
20.0000,0.4810
20.0000,0.7196
20.0000,0.9335
20.0000,1.1282
20.0000,1.1683
20.0000,0.0520
21.9257,0.0000
24.2399,0.0000
26.3779,0.0000
27.0000,0.6283
27.0000,1.1986
27.0000,1.2808
27.0000,0.9877
27.0000,0.2937
25.8364,0.0000
24.7465,0.0000
23.7688,0.0000
22.9689,0.0000
22.2048,0.0000
21.4391,0.0000
20.7084,0.0000
20.0000,0.0062
20.0000,0.3837
20.0000,0.6229
20.0000,0.8290
20.0000,0.9948
20.0000,1.1403
20.0000,1.2769
20.0000,1.3746
20.0000,1.4180
20.0000,1.4431
20.0000,1.4623
20.0000,1.4729
20.0000,1.4958
20.0000,1.5361
20.0000,1.6361
20.0000,1.7562
20.0000,1.9025
20.0000,2.0171
20.0000,2.1155
20.0000,2.2051
20.0000,2.2760
20.0000,2.3410
20.0000,2.4117
20.0000,2.4709
20.0000,2.5308
20.0000,2.5942
20.0000,2.6462
20.0000,2.6955
20.0000,2.7529
20.0000,2.7793
20.0000,2.8061
20.0000,2.8097
20.0000,2.7725
20.0000,2.7299
20.0000,2.6894
20.0000,2.6598
20.0000,2.6461
20.0000,2.6637
20.0000,2.5071
20.0000,2.2828
20.0000,2.1880
20.0000,2.7156
20.0000,2.9371
20.0000,3.1263
20.0000,3.2606
20.0000,3.3907
20.0000,3.5211
20.0000,3.5655
20.0000,3.6061
20.0000,3.6383
20.0000,3.6542
20.0000,3.6724
20.0000,3.6852
20.0000,3.6207
20.0000,3.5507
20.0000,3.3065
20.0000,1.9938
20.0000,0.7385
20.7833,0.0000
22.6940,0.0000
24.4818,0.0000
25.9123,0.0000
26.7058,0.0000
26.5828,0.0000
25.5325,0.0000
23.5049,0.0000
22.1664,0.0000
20.9973,0.0000
20.1889,0.0000
20.0000,0.2736
20.0000,0.5674
20.0000,0.7347
20.0000,0.8653
20.0000,0.9603
20.0000,1.0991
20.0000,1.2261
20.0000,1.3596
20.0000,1.4224
20.0000,1.4671
20.0000,1.3543
20.0000,0.3380
21.4745,0.0000
23.9769,0.0000
26.1789,0.0000
27.0000,0.5398
27.0000,1.1382
27.0000,1.1112
27.0000,0.7015
27.0000,0.0354
25.8652,0.0000
25.0516,0.0000
24.3442,0.0000
23.7063,0.0000
23.0755,0.0000
22.4498,0.0000
21.6894,0.0000
